Track name,Artist name,Album,Playlist name,Type,ISRC
"Do You Believe in God?","$uicideboy$","Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway","EVTHNG","Playlist","TCACR1678114"
"D Rose","Lil Pump","D Rose","EVTHNG","Playlist","USWB11701030"
"The What - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","EVTHNG","Playlist","USBB40580813"
"Da Rockwilder","Method Man","Blackout!","EVTHNG","Playlist","USDJ29905111"
"Straight Gutta","Method Man","The Meth Lab","EVTHNG","Playlist","USTB11500270"
"Jocelyn Flores","XXXTENTACION","17","EVTHNG","Playlist","USUYG1156892"
"Fuck Love","XXXTENTACION","17","EVTHNG","Playlist","USUYG1156898"
"Roll in Peace (feat. XXXTENTACION)","Kodak Black","Project Baby 2: All Grown Up","EVTHNG","Playlist","USAT21703137"
"Save That Shit","Lil Peep","Come Over When You're Sober, Pt. 1","EVTHNG","Playlist","UKELY1700052"
"Memoirs of a Gorilla","$uicideboy$","Radical $uicide","EVTHNG","Playlist","TCACP1652426"
"Middle of the Mall","Fat Nick","Drop Out of School","EVTHNG","Playlist","TCACU1652248"
"These Heaux","Bhad Bhabie","These Heaux","EVTHNG","Playlist","USAT21703350"
"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie","Drowning (feat. Kodak Black)","EVTHNG","Playlist","USAT21700435"
"Awful Things","Lil Peep","Come Over When You're Sober, Pt. 1","EVTHNG","Playlist","UKELY1700053"
"BabyWipe","Ski Mask The Slump God","You Will Regret","EVTHNG","Playlist","USUM71704444"
"Achoo","Keith Ape","Achoo","EVTHNG","Playlist","USUYG1161575"
"Shimmy Shimmy Ya","Prince Fatty","Supersize","EVTHNG","Playlist","GBCLQ0900029"
"WeChat","Higher Brothers","Black Cab","EVTHNG","Playlist","USUYG1137819"
"Betrayed","Lil Xan","Betrayed","EVTHNG","Playlist","USSM11708983"
"I Hate You, But I Love You","Lil Yung Pharaoh","I Hate You, But I Love You","EVTHNG","Playlist","ushm81726760"
"Lo Que Siento","Cuco","Lo Que Siento","EVTHNG","Playlist","usdy41758677"
"Planet Shrooms","Woodie Smalls","Planet Shrooms","EVTHNG","Playlist","BEDS41500011"
"Flaming Hot Cheetos","Clairo","Flaming Hot Cheetos","EVTHNG","Playlist","TCADD1718258"
"Transportin'","Kodak Black","Project Baby 2: All Grown Up","EVTHNG","Playlist","USAT21703144"
"Pretty Girl","Clairo","Pretty Girl","EVTHNG","Playlist","TCADF1795049"
"Diego","Tory Lanez","Diego","EVTHNG","Playlist","USUM71600005"
"Still Cold / Pathway Private","Night Lovell","Red Teenage Melody","EVTHNG","Playlist","QM4DW1763561"
"Lover Is a Day","Cuco","Wannabewithu","EVTHNG","Playlist","ushm21643447"
"4 AM","2 Chainz","Pretty Girls Like Trap Music","EVTHNG","Playlist","USUM71705267"
"500 Horses","Cousin Stizz","Monda","EVTHNG","Playlist","USRC11601513"
"Magazine","$uicideboy$","Radical $uicide","EVTHNG","Playlist","TCACP1652425"
"Made In China","Higher Brothers","Black Cab","EVTHNG","Playlist","USUYG1137818"
"Mercury: Retrograde","Ghostemane","Hexada","EVTHNG","Playlist","TCADG1741539"
"Losin Control","Russ","There's Really A Wolf","EVTHNG","Playlist","USSM11606199"
"Suicidal Thoughts - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster; 2015 Remaster)","EVTHNG","Playlist","USBB40580821"
"Will He","Joji","Will He","EVTHNG","Playlist","USUYG1161728"
"Demons","Joji","In Tongues","EVTHNG","Playlist","USUYG1161723"
"","","","EVTHNG","Playlist",""
"2nd Hand","$uicideboy$","KILL YOURSELF Part XII: The Dark Glacier Saga","EVTHNG","Playlist","QM8DG1702327"
"For The Last Time","$uicideboy$","KILL YOURSELF Part XX: The Infinity Saga","EVTHNG","Playlist","QM8DG1703420"
"Antarctica","$uicideboy$","Dark Side Of The Clouds","EVTHNG","Playlist","QM8DG1600530"
"Secret Boy","Wicca Phase Springs Eternal","Secret Boy","EVTHNG","Playlist","TCACZ1770760"
"Broken","Killstation","Broken","EVTHNG","Playlist","QZ9JZ1731613"
"FLAMECUBE64 ft. NICK PROSPER (Prod. byou$)","ITSOKTOCRY","BLUE CITRUS","EVTHNG","Playlist","QM42K1606381"
"1000 Rounds","Ghostemane","1000 Rounds","EVTHNG","Playlist","TCACZ1708254"
"Dirt","BONES","SCUMBAG","EVTHNG","Playlist","CA5KR1567381"
"Lava (feat. Zombie Juice)","Flatbush Zombies","Lava (feat. Zombie Juice)","EVTHNG","Playlist","QZ2D51700001"
"This Life","Denzel Curry","Imperial","EVTHNG","Playlist","USC4R1602012"
"Andromeda","Ghostemane","Plagues","EVTHNG","Playlist","TCACT1668725"
"Bare Flesh","Craig Xen","Bare Flesh","EVTHNG","Playlist","TCACO1617093"
"Wassup Bro!","Craig Xen","XXXTENTACION Presents: Members Only, Vol. 3","EVTHNG","Playlist","USUYG1151232"
"Venom","Ghostemane","Blackmage","EVTHNG","Playlist","TCACQ1603802"
"Dat $tick","Rich Brian","Dat $tick","EVTHNG","Playlist","USUYG1096615"
"Look at Me Now","Brennan Savage","Look at Me Now","EVTHNG","Playlist","TCADD1769500"
"Terminal Sex","Shakewell","Terminal Sex","EVTHNG","Playlist","TCACQ1683781"
"D(R)Own","Ghostemane","Hexada","EVTHNG","Playlist","TCADG1741541"
"Have Hell","XXXTENTACION","Have Hell","EVTHNG","Playlist","QZ5AB1824922"
"Afterlife","Brennan Savage","Afterlife","EVTHNG","Playlist","TCADE1773400"
"Exchange","Bryson Tiller","T R A P S O U L","EVTHNG","Playlist","USRC11502185"
"Love Galore (feat. Travis Scott)","SZA","Ctrl","EVTHNG","Playlist","USRC11700886"
"Met Gala (feat. Offset)","Gucci Mane","Droptopwop","EVTHNG","Playlist","USAT21701505"
"TYT","Gucci Mane","El Gato: The Human Glacier","EVTHNG","Playlist","USAT21705428"
"Gold","Caye","Gold","EVTHNG","Playlist","TCACN1624177"
"Like A Soccer Mom","Ski Mask The Slump God","Like A Soccer Mom","EVTHNG","Playlist","GBSMU3452846"
"Martians Vs Goblins","The Game","The R.E.D. Album","EVTHNG","Playlist","USUM71112097"
"Kyoto","Yung Lean","Kyoto","EVTHNG","Playlist","SEY491300022"
"Dubai Shit","Huncho Jack","Huncho Jack, Jack Huncho","EVTHNG","Playlist","USUM71714127"
"Hobbies","Maxo Kream","Punken","EVTHNG","Playlist","USUYG1173537"
"Thc","Mick Jenkins","The Water (S)","EVTHNG","Playlist","QMKSC1400016"
"Ciudad del vicio - Remix","Foyone","Rico sin denuncia","EVTHNG","Playlist","ESA011716546"
"Plain Jane","A$AP Ferg","Still Striving","EVTHNG","Playlist","USRC11701803"
"Doverstreet","RIN","EROS (2018)","EVTHNG","Playlist","DEQ121746880"
"Favaro","Zamdane","Favaro","EVTHNG","Playlist","QZ9JZ1734760"
"All That Glitters Is Not Gold, but It's Still Damn Beautiful","$uicideboy$","I No Longer Fear The Razor Guarding My Heel (III)","EVTHNG","Playlist","CA5KR1535604"
"World Without You","Blai$y","Sincerely Adolescence","EVTHNG","Playlist","TCADH1790634"
"Looking at Life","Blai$y","Sincerely Adolescence","EVTHNG","Playlist","TCADH1790702"
"Slingshot","Lil Xan","Slingshot","EVTHNG","Playlist","USSM11708984"
"PICK IT UP (feat. A$AP Rocky)","Famous Dex","Pick It Up (feat. A$AP Rocky)","EVTHNG","Playlist","QMCE31701367"
"Mount Sinai","$uicideboy$","High Tide In The Snake's Nest","EVTHNG","Playlist","QM8DG1600574"
"LTE","$uicideboy$","YUNGDEATHLILLIFE","EVTHNG","Playlist","QM8DG1600583"
"If You Were to Get What You Deserve, You Would Know What the Bottom of a Tire Tastes Like","$uicideboy$","I No Longer Fear The Razor Guarding My Heel (III)","EVTHNG","Playlist","CA5KR1535602"
"Gloss Of Blood","$uicideboy$","YUNGDEATHLILLIFE","EVTHNG","Playlist","QM8DG1600584"
"Pontiac Sunfire","$uicideboy$","Gray/Grey","EVTHNG","Playlist","QM8DG1600613"
"CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This)","$uicideboy$","I No Longer Fear The Razor Guarding My Heel (II)","EVTHNG","Playlist","QZAPK1700026"
"FUCKALLOFYOU2K18","$uicideboy$","FUCKALLOFYOU2K18","EVTHNG","Playlist","QZAPK1700027"
"My Flaws Burn Through My Skin Like Demonic Flames from Hell","$uicideboy$","I No Longer Fear The Razor Guarding My Heel","EVTHNG","Playlist","QM8DG1600564"
"20th CENTURION","$uicideboy$","DIRTIERNASTIER$UICIDE","EVTHNG","Playlist","TCACY1772004"
"Jamie's Sin","Night Lovell","Jamie's Sin","EVTHNG","Playlist","QZ9Y21782354"
"JAPAN","Famous Dex","JAPAN","EVTHNG","Playlist","QMCE31801678"
"123 (with Murda Beatz)","Smokepurpp","123 (with Murda Beatz)","EVTHNG","Playlist","USUM71802117"
"Killamonjaro","KILLY","Killamonjaro","EVTHNG","Playlist","CADDX1700001"
"going down!","XXXTENTACION","?","EVTHNG","Playlist","USUG11800449"
"$$$ - with Matt Ox","XXXTENTACION","?","EVTHNG","Playlist","USUG11800448"
"SAD!","XXXTENTACION","?","EVTHNG","Playlist","USUG11800208"
"God's Plan","Drake","Scary Hours","EVTHNG","Playlist","USCM51800004"
"LAND OF THE FREAKS","2 Chainz","The Play Don’t Care Who Makes It","EVTHNG","Playlist","USUM71801651"
"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd","Dark Knight Dummo (Feat. Travis Scott)","EVTHNG","Playlist","QMEU31724288"
"We Don't Luv Em (Remix)","HoodRich Pablo Juan","We Don't Luv Em (Remix)","EVTHNG","Playlist","USUYG1181292"
"Come Thru (with Mike WiLL Made-It feat. The Weeknd)","Trouble","Edgewood","EVTHNG","Playlist","USUM71707471"
"Reflection","Aftertheparty","Emulsion","EVTHNG","Playlist","QZARB1879666"
"Submissive","CJay","Submissive","EVTHNG","Playlist","USQY51700931"
"Sailor Moon","lilbootycall","Sailor Moon","EVTHNG","Playlist","QM42K1710244"
"Squale (feat. Chich)","Jok'air","Big Daddy Jok","EVTHNG","Playlist","FR9W11700900"
"Faygo Dreams","6 Dogs","6 Dogs","EVTHNG","Playlist","QZ5FA1751231"
"Games","Alex Wiley","Tangerine Dream","EVTHNG","Playlist","USUYG1104726"
"Paramedic!","SOB X RBE","Black Panther The Album Music From And Inspired By","EVTHNG","Playlist","USUM71714105"
"Look Alive (feat. Drake)","BlocBoy JB","Look Alive (feat. Drake)","EVTHNG","Playlist","USWB11800211"
"Bad Company (feat. BlocBoy JB)","A$AP Rocky","Bad Company (feat. BlocBoy JB)","EVTHNG","Playlist","USRC11801012"
"A$AP Forever (feat. Moby)","A$AP Rocky","A$AP Forever (feat. Moby)","EVTHNG","Playlist","USRC11800615"
"OKRA","Tyler, The Creator","OKRA","EVTHNG","Playlist","USQX91800697"
"DoIHaveTheSause?","Ski Mask The Slump God","DoIHaveTheSause?","EVTHNG","Playlist","USUM71802366"
"Smartphone","2 Chainz","Smartphone","EVTHNG","Playlist","USUM71701748"
"Death by Dishonor","Ghostemane","Death by Dishonor","EVTHNG","Playlist","TCACX1779847"
"2 Hot 4 U (feat. $Uicdeboy$)","Fat Nick","When the Lean Runs Out","EVTHNG","Playlist","TCACO1693937"
"Dark Light","Night Lovell","Concept Vague","EVTHNG","Playlist","QM4DW1765891"
"Big Dope","Smokepurpp","Bless Yo Trap","EVTHNG","Playlist","USUM71804768"
"Pray (feat. A$AP Ferg)","Smokepurpp","Bless Yo Trap","EVTHNG","Playlist","USUM71803324"
"No Flockin'","Kodak Black","No Flockin'","EVTHNG","Playlist","USAT21503800"
"Spar (feat. 6LACK & Kodak Black)","Dreezy","Spar (feat. 6LACK & Kodak Black)","EVTHNG","Playlist","USUM71711486"
"Wake Up","Lil Toe","Wake Up","EVTHNG","Playlist","TCADD1749501"
"Don Kno - Remix","Avito","Don Kno (Remix)","EVTHNG","Playlist","UST8K1664242"
"Cheapskate","Oliver Tree","Cheapskate","EVTHNG","Playlist","USAT21702379"
"New Level","LGoony","New Level","EVTHNG","Playlist","FR96X1784582"
"Nice For What","Drake","Nice For What","EVTHNG","Playlist","USCM51800077"
"Suu Whoop","YG","Suu Whoop","EVTHNG","Playlist","USUM71801760"
"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","King's Dead (with Kendrick Lamar, Future & James Blake)","EVTHNG","Playlist","USUM71714093"
"Bounce Out With That","YBN Nahmir","Bounce Out With That","EVTHNG","Playlist","QM24S1801141"
"Moment In Time","The Pharcyde","Labcabincalifornia (Deluxe Edition)","EVTHNG","Playlist","USA370507668"
"The Seed (2.0)","The Roots","Phrenology","EVTHNG","Playlist","USMC10201424"
"Polaroids","Jay Prince","Befor Our Time","EVTHNG","Playlist","FI5CK1500077"
"Swerve... the reeping of all that is worthwhile (Noir not withstanding)","Shabazz Palaces","Black Up","EVTHNG","Playlist","USSUB1190010"
"Why You Always Hatin?","YG","Still Brazy (Deluxe)","EVTHNG","Playlist","USUM71604265"
"Carry On","XXXTENTACION","17","EVTHNG","Playlist","USUYG1156899"
"Eclipse","$uicideboy$","Eternal Grey","EVTHNG","Playlist","QM8DG1601273"
"Every Single Thing","HOMESHAKE","Fresh Air","EVTHNG","Playlist","QM8QH1600501"
"Crunch Time","Chris Travis","Crunch Time","EVTHNG","Playlist","TCADE1727917"
"Sea Sick","Fat Nick","Sea Sick","EVTHNG","Playlist","TCACZ1709510"
"Opgekomen","Ronnie Flex","Rémi","EVTHNG","Playlist","NLG661700536"
"Muddy Sea","Yung Lean","Stranger","EVTHNG","Playlist","SE5AJ1600371"
"Either Hated Or Ignored","$uicideboy$","Either Hated Or Ignored","EVTHNG","Playlist","QZAPK1700029"
"TheRoadLessTraveled","BONES","Disgrace","EVTHNG","Playlist","CA5KR1568081"
"girls","Lil Peep","girls","EVTHNG","Playlist","UKELY1700029"
"Mo Bamba","Sheck Wes","Mo Bamba","EVTHNG","Playlist","QM24S1703585"
"Thunder Man","Xavier Wulf","Blood Shore Season 2","EVTHNG","Playlist","USUYG1145431"
"Brooklyn","$uicideboy$","Black $uicide","EVTHNG","Playlist","QM8DG1600624"
"Samurai (feat. Xavier Wulf & Bones)","Smug Mang","Smug God","EVTHNG","Playlist","TCACN1673638"
"Heracles","Moka Boka","Heracles","EVTHNG","Playlist","QZARB1839126"
"N. J Respect R","Damso","Ipséité","EVTHNG","Playlist","FRUM71700385"
"Steppin'","Supa Dupa Humble","Steppin'","EVTHNG","Playlist","TCADC1778883"
"No Days Off","Kamakaze","Facts Not Fiction","EVTHNG","Playlist","GBLFP1832802"
"Salary Kaep","Wale","Self Promotion - EP","EVTHNG","Playlist","USUYG1196555"
"Lucid Dreams","Juice WRLD","Lucid Dreams","EVTHNG","Playlist","USUG11800685"
"Yes Indeed","Lil Baby","Yes Indeed","EVTHNG","Playlist","USUM71806749"
"Off The Gas (feat. Lil Skies)","6 Dogs","Off The Gas (feat. Lil Skies)","EVTHNG","Playlist","USUM71804492"
"Flex","Lethal Bizzle","Flex","EVTHNG","Playlist","QMDA71879355"
"Ask Flipz","Krept & Konan","7 Days","EVTHNG","Playlist","GBUM71702037"
"Been A While","Wiley","Been A While","EVTHNG","Playlist","UKGSD1600021"
"WIN","Jay Rock","WIN","EVTHNG","Playlist","USUG11800877"
"Chevrolet - Pimpalicious Candy Cane Mane '74 REMIX","$uicideboy$","Grey Sheep II","EVTHNG","Playlist","QM8DG1600833"
"Voodoo Walk","Shakewell","Key Stone Prince","EVTHNG","Playlist","TCADB1715955"
"#1 Stunna","$uicideboy$","Gray/Grey","EVTHNG","Playlist","QM8DG1600611"
"ACT 2 - BirthOfTheSpaceGod","Kamiyada+","Kill The Space God","EVTHNG","Playlist","QM42K1706877"
"Failure by Design","$uicideboy$","Kill Yourself Part XIX: The Deep End Saga","EVTHNG","Playlist","QM8DG1703482"
"Grain","Getter","Dahlia I","EVTHNG","Playlist","TCADM1896572"
"praisethedevil","$uicideboy$","Dark Side Of The Clouds","EVTHNG","Playlist","QM8DG1600523"
"Hard to Tell","$uicideboy$","Kill Yourself Sagas: XI - XV","EVTHNG","Playlist","QM8DG1702330"
"314 (feat. Night Lovell)","Dylan Brady","All I Ever Wanted","EVTHNG","Playlist","TCACG1589183"
"Who Dat?","Terror Reid","Who Dat?","EVTHNG","Playlist","TCADA1785245"
"SUMO | ZUMO","Denzel Curry","SUMO | ZUMO","EVTHNG","Playlist","USC4R1802381"
"Sarcophagus (feat. $Uicideboy$)","Ramirez","Some Random Fye","EVTHNG","Playlist","TCACS1693162"
"Until the Light Takes Us","Ghostemane","Plagues","EVTHNG","Playlist","TCACT1668719"
"Introversion 2.0","$uicideboy$","Kill Yourself Part XIX: The Deep End Saga","EVTHNG","Playlist","QM8DG1703481"
"Story: No Title","Denzel Curry","Imperial","EVTHNG","Playlist","USC4R1602011"
"RIP Trust","Night Lovell","RIP Trust","EVTHNG","Playlist","QZ9Y21705083"
"Crisis (feat. 21 Savage)","Rich Brian","Crisis (feat. 21 Savage)","EVTHNG","Playlist","USUYG1166343"
"TITANIC","Iceberg Black","Songs That I Should've Uploaded Sooner","EVTHNG","Playlist","QM42K1769085"
"Psycho Pass","Xavier Wulf","Blood Shore Season 2","EVTHNG","Playlist","TCACR1650988"
"Reflection","Brennan Savage","Reflection","EVTHNG","Playlist","TCADK1761845"
"worldstar money (interlude)","Joji","In Tongues (Deluxe)","EVTHNG","Playlist","USUYG1179135"
"4 Gold Chains - (feat. Clams Casino)","Lil Peep","4 Gold Chains (feat. Clams Casino)","EVTHNG","Playlist","USQX91801033"
"Uppercuts","Terror Reid","Uppercuts","EVTHNG","Playlist","TCACZ1778879"
"Money Maker","Rels B","Money Maker","EVTHNG","Playlist","ESA011635160"
"Soul Doubt","$uicideboy$","I No Longer Fear The Razor Guarding My Heel (III)","EVTHNG","Playlist","CA5KR1535603"
"Veneno","DELLAFUENTE","Ansia Viva","EVTHNG","Playlist","FR59R1688996"
"ItAllComesTogetherInTheFinalAct","BONES","Powder","EVTHNG","Playlist","CA5KR1567892"
"Ugly","$uicideboy$","High Tide In The Snake's Nest","EVTHNG","Playlist","QM8DG1600573"
"I Hung Myself for a Persona","$uicideboy$","Kill Yourself Part XX: The Infinity Saga","EVTHNG","Playlist","QM8DG1703489"
"Low Key","$uicideboy$","Now The Moon's Rising","EVTHNG","Playlist","QM8DG1600538"
"Limp Wrist","$uicideboy$","KILL YOURSELF Part X: The Resurrection Saga","EVTHNG","Playlist","QM8DG1701218"
"Nightmare Choir (I've Been Asleep Too Long)","$uicideboy$","Kill Yourself Sagas: XI - XV","EVTHNG","Playlist","QM8DG1702322"
"Lo-Fi (Kill 'Em All)","$uicideboy$","KILL YOURSELF Part IV: The Trill Clinton Saga","EVTHNG","Playlist","QM8DG1703545"
"Fuck","$uicideboy$","Kill Yourself Sagas: XI - XV","EVTHNG","Playlist","QM8DG1702331"
"FUCKTHEPOPULATION","$uicideboy$","My Liver Will Handle What My Heart Can't","EVTHNG","Playlist","QM8DG1600551"
"Venom (feat. Shakewell)","$uicideboy$","Kill Yourself Sagas: XI - XV","EVTHNG","Playlist","QM8DG1702189"
"Hope","XXXTENTACION","?","EVTHNG","Playlist","USUG11800447"
"hate will never win","XXXTENTACION","A GHETTO CHRISTMAS CAROL","EVTHNG","Playlist","USUG11702287"
"Yeah Right","Joji","Yeah Right","EVTHNG","Playlist","USUYG1194991"
"Rally K","Cecilio G.","MAD MAX POWER","EVTHNG","Playlist","ES71G1838525"
"Afrorue, Pt. 1","Afrojuice 195","Afrorue, Pt. 1","EVTHNG","Playlist","GBSMU4143430"
"The Message","Nas","It Was Written","EVTHNG","Playlist","USSM19601363"
"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","TESTING","EVTHNG","Playlist","USRC11800930"
"Tj Detweiler","Hwoarang","Éxitos","EVTHNG","Playlist","ES71G1821123"
"Speed Life","Cecilio G.","Joavelli","EVTHNG","Playlist","ES71G1834795"
"Traketo","Petit Ribery","Traketo","EVTHNG","Playlist","TCADN1839969"
"I'm Not Coming Home","Brennan Savage","I'm Not Coming Home","EVTHNG","Playlist","TCADS1804656"
"Akina Speed Star","Xavier Wulf","Project X","EVTHNG","Playlist","USUYG1145440"
"Xanarchy","Lil Xan","Xanarchy","EVTHNG","Playlist","TCADD1787215"
"Blessing","DJ Yung Vamp","I Need More Blood","EVTHNG","Playlist","QMEZE1747804"
"Drop Dead","Gvllow","Drop Dead","EVTHNG","Playlist","QZANL1722644"
"Drug Addicts","Lil Pump","Drug Addicts","EVTHNG","Playlist","USWB11800962"
"Carrollton","$uicideboy$","Carrollton","EVTHNG","Playlist","QZAPK1700041"
"Loud","Silk City","Loud","EVTHNG","Playlist","USQX91801982"
"CLOUT COBAIN | CLOUT CO13A1N","Denzel Curry","TA13OO","EVTHNG","Playlist","USC4R1802455"
"Reproches","Ayax y Prok","Reproches","EVTHNG","Playlist","ESA011714577"
"PREE","Jazz Cartier","PREE","EVTHNG","Playlist","CAUM71600319"
"♺ HUMAN ♺","Lil Bo Weep","SOLOS","EVTHNG","Playlist","QM42K1784053"
"Amsterdam","Just Juice","The Gold Lining","EVTHNG","Playlist","TCACM1673222"
"Spider Feet","Suicideyear","Spider Feet","EVTHNG","Playlist","GB5P51800152"
"Ты тупой","Mnogoznaal","Ночной ловец солнца","EVTHNG","Playlist","FR96X1642426"
"Lacombe","$uicideboy$","Black $uicide Side B: $uicide Hustle","EVTHNG","Playlist","QM8DG1600609"
"Riot Ballad","Night Lovell","Red Teenage Melody","EVTHNG","Playlist","QM4DW1763560"
"Glow Like Dat","Rich Brian","Glow Like Dat","EVTHNG","Playlist","USUYG1154403"
"P.S Fuck You Cunt (feat. Lil Peep)","Fat Nick","When the Lean Runs Out","EVTHNG","Playlist","TCACO1693945"
"West End (feat. Germ)","$uicideboy$","Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway","EVTHNG","Playlist","TCACR1678596"
"Introvert (feat. Joji)","Rich Brian","Amen","EVTHNG","Playlist","USUYG1181125"
"Plagues","Ghostemane","Plagues","EVTHNG","Playlist","TCACT1668717"
"Feel It Still - Flatbush Zombies Remix","Portugal. The Man","Feel It Still (Flatbush Zombies Remix)","EVTHNG","Playlist","USAT21701138"
"Grey Magic","$uicideboy$","G.R.E.Y.G.O.D.S.I.I.","EVTHNG","Playlist","QZAPK1700020"
"Berry","Youv Dee","Gear 2","EVTHNG","Playlist","FR5R00907548"
"Lately","BLAKE","Lately","EVTHNG","Playlist","QZS1Z1615215"
"Cobra","OBOY","Southside","EVTHNG","Playlist","TCADE1709085"
"Stormin tha Gatez","Terror Reid","Stormin tha Gatez","EVTHNG","Playlist","TCADF1771950"
"Wu","nafla","Wu","EVTHNG","Playlist","KRA381602595"
"Rubbin off the Paint","YBN Nahmir","Rubbin off the Paint","EVTHNG","Playlist","USAT21800288"
"Odd Octubree","brandUn DeShay","Volume: One! For The Money","EVTHNG","Playlist","QM24S1700967"
"October Ft. Lil Peep","Hector Vae","October Feat. Lil Peep","EVTHNG","Playlist","QM42K1502745"
"SLS","OBOY","SLS","EVTHNG","Playlist","FR9W11801273"
"The Flute Song","Russ","The Flute Song","EVTHNG","Playlist","USSM11806561"
"18","Kris Wu","18","EVTHNG","Playlist","USUYG1179093"
"Wya?","Wifisfuneral","Wya?","EVTHNG","Playlist","USUYG1132561"
"TaleOfAGhost (Prod. The Virus and Antidote)","Kamiyada+","Static Depression","EVTHNG","Playlist","QM42K1609762"
"Squeeze","Aminé","Squeeze","EVTHNG","Playlist","USUG11701969"
